current_tick,Admission,Assign,Diagnose,Discharge,Recovery,Transfer,Treatment
2575,0,0,1,0,2,0,1
2576,0,0,1,0,2,0,1
2577,0,0,0,0,2,0,2
2578,0,0,0,0,2,0,2
2579,0,0,0,0,3,0,1
2580,0,0,0,0,3,0,1
2581,0,0,0,0,3,0,1
2582,0,0,0,0,3,0,1
2583,0,0,0,0,3,0,1
2584,0,0,0,0,4,0,0
2585,0,0,0,0,4,0,0
2586,0,0,0,1,3,0,0
2587,0,0,0,1,3,0,0
2588,0,0,0,1,3,0,0
2589,0,0,0,1,3,0,0
2590,0,0,0,1,3,0,0
2591,0,0,0,1,3,0,0
2592,0,0,0,1,3,0,0
2593,0,0,0,0,3,0,0
2594,0,0,0,1,2,0,0
2595,0,0,0,1,2,0,0
2596,0,0,0,1,2,0,0
2597,0,0,0,1,2,0,0
2598,0,0,0,1,2,0,0
2599,0,0,0,1,2,0,0
2600,0,0,0,1,2,0,0
2601,0,0,0,1,2,0,0
2602,0,1,0,1,1,0,0
2603,0,1,0,1,1,0,0
2604,0,1,0,1,1,0,0
2605,0,1,0,1,1,0,0
2606,0,0,0,1,1,1,0
2607,0,0,0,1,1,1,0
2608,0,0,0,1,1,1,0
2609,0,0,0,1,1,1,0
2610,0,0,0,1,1,1,0
2611,0,0,0,1,1,1,0
2612,0,0,0,1,1,1,0
2613,0,0,0,1,1,1,0
2614,0,0,0,1,1,1,0
2615,0,1,0,1,1,1,0
2616,0,1,1,1,0,0,1
2617,0,1,1,1,0,0,1
2618,0,1,1,1,0,0,1
2619,0,1,1,1,0,0,1
2620,1,0,1,1,0,0,1
2621,1,0,1,1,0,0,1
2622,1,0,1,1,0,0,1
2623,1,0,1,1,0,0,1
2624,1,0,1,1,0,0,1
2625,1,0,1,1,0,0,1
2626,1,0,1,1,0,0,1
2627,1,0,1,1,0,0,1
2628,0,0,2,1,0,0,1
2629,0,0,1,1,0,0,2
2630,0,0,1,1,0,0,2
2631,0,0,1,1,0,0,2
2632,0,0,1,1,0,0,2
2633,0,0,1,1,0,0,2
2634,0,0,1,1,0,0,2
2635,0,0,0,1,0,0,3
2636,0,0,0,1,0,0,3
2637,0,0,0,1,0,0,3
2638,0,0,0,1,0,0,3
2639,0,0,0,1,0,0,3
2640,0,0,0,1,0,0,3
2641,0,0,0,1,0,0,3
2642,0,0,0,1,0,0,3
2643,0,0,0,1,0,0,3
2644,0,0,0,1,0,0,3
2645,0,0,0,1,0,0,3
2646,0,1,0,1,0,0,3
2647,0,1,0,1,0,0,3
2648,0,1,0,1,0,0,3
2649,0,1,0,1,0,0,3
2650,1,0,0,1,0,0,3
2651,1,0,0,1,0,0,3
2652,1,0,0,1,0,0,3
2653,1,0,0,1,0,0,3
2654,1,0,0,1,0,0,3
2655,1,0,0,1,0,0,3
2656,1,0,0,1,1,0,2
2657,1,0,0,1,1,0,2
2658,1,0,0,1,1,0,2
2659,1,0,0,1,1,0,2
2660,1,1,0,1,1,0,2
2661,0,1,1,1,1,0,2
2662,0,1,1,1,1,0,2
2663,0,1,1,1,1,0,2
2664,1,0,1,1,1,0,2
2665,1,0,1,1,1,0,2
2666,1,0,1,1,1,0,2
2667,1,0,1,1,1,0,2
2668,1,0,0,1,1,0,3
2669,1,0,0,1,1,0,3
2670,1,0,0,1,1,0,3
2671,1,0,0,1,1,0,3
2672,1,0,0,0,1,0,3
2673,1,0,0,0,1,0,3
2674,1,0,0,0,2,0,2
2675,0,0,1,0,1,0,3
2676,0,0,1,0,1,0,3
2677,0,0,1,0,1,0,3
2678,0,0,1,0,1,0,3
2679,0,0,1,0,1,0,3
2680,0,0,1,0,1,0,3
2681,0,0,1,0,1,0,3
2682,0,0,1,0,1,0,3
2683,0,0,1,0,1,0,3
2684,0,0,1,0,2,0,2
2685,0,0,0,0,2,0,2
2686,0,0,0,0,2,0,3
2687,0,0,0,0,2,0,3
2688,0,0,0,0,2,0,3
2689,0,0,0,0,2,0,3
2690,0,0,0,0,2,0,3
2691,0,0,0,0,2,0,3
2692,0,0,0,0,2,0,3
2693,0,0,0,0,2,0,3
2694,0,0,0,0,2,0,3
2695,0,0,0,0,2,0,3
2696,0,0,0,0,2,0,3
2697,0,0,0,0,2,0,3
2698,0,0,0,0,2,0,3
2699,0,0,0,0,2,0,3
2700,0,0,0,0,2,0,3
2701,0,0,0,0,2,0,3
2702,0,0,0,0,2,0,3
2703,0,1,0,0,2,0,3
2704,0,1,0,0,2,0,3
2705,0,1,0,0,2,0,3
2706,0,2,0,0,1,0,3
2707,0,2,0,0,1,0,3
2708,1,1,0,0,1,0,3
2709,1,1,0,0,2,0,2
2710,1,1,0,0,2,0,2
2711,1,1,0,0,2,0,2
2712,1,1,0,0,2,0,2
2713,1,1,0,0,2,0,2
2714,1,0,0,0,2,1,2
2715,1,0,0,0,2,1,2
2716,1,0,0,0,2,1,2
2717,1,0,0,0,2,1,2
2718,1,0,0,0,2,1,2
2719,1,0,0,0,1,1,3
2720,1,0,0,0,2,1,2
2721,1,0,0,0,1,1,3
2722,1,0,0,0,1,1,3
2723,1,0,0,0,1,1,3
2724,1,0,1,0,1,0,3
2725,1,0,1,0,1,0,3
2726,1,0,1,0,1,0,3
2727,1,0,1,0,1,0,3
2728,1,0,1,0,1,0,3
2729,1,0,1,0,1,0,3
2730,1,0,1,0,1,0,3
2731,1,0,1,0,1,0,3
2732,1,0,0,0,1,0,3
2733,1,0,0,0,1,0,4
2734,1,0,0,0,1,0,4
2735,1,0,0,0,1,0,4
2736,1,0,0,0,1,0,4
2737,1,0,0,0,1,0,4
2738,1,0,0,0,1,0,4
2739,1,0,0,0,1,0,4
2740,1,0,0,0,1,0,4
2741,1,0,0,0,1,0,4
2742,1,0,0,0,1,0,4
2743,1,0,0,0,1,0,4
2744,1,0,0,0,0,0,5
2745,1,0,0,0,0,0,5
2746,1,0,0,0,0,0,5
2747,1,0,0,0,0,0,5
2748,1,0,0,0,0,0,5
2749,1,0,0,0,0,0,5
2750,1,0,0,0,0,0,5
2751,1,0,0,0,0,0,5
2752,1,0,0,0,0,0,5
2753,1,0,0,0,0,0,5
2754,1,0,0,0,0,0,5
2755,0,0,1,0,0,0,5
2756,0,0,1,0,0,0,5
2757,0,0,1,0,0,0,5
2758,0,0,1,0,0,0,5
2759,0,0,1,0,0,0,5
2760,0,0,1,0,0,0,5
2761,0,0,1,0,0,0,5
2762,0,0,1,1,0,0,4
2763,0,0,1,1,1,0,3
2764,0,0,1,1,1,0,3
2765,0,0,1,1,1,0,3
2766,0,0,0,1,1,0,4
2767,0,0,0,1,1,0,4
2768,0,0,0,1,1,0,4
2769,0,0,0,0,1,0,4
2770,0,0,0,0,1,0,4
2771,0,0,0,0,1,0,4
2772,0,0,0,0,1,0,4
2773,0,0,0,0,2,0,3
2774,0,0,0,0,2,0,3
2775,0,0,0,0,2,0,3
2776,0,0,0,0,2,0,3
2777,0,0,0,0,2,0,3
2778,0,0,0,0,2,0,3
2779,0,0,0,0,2,0,3
2780,0,0,0,0,2,0,3
2781,0,0,0,0,3,0,2
2782,0,0,0,0,3,0,2
2783,0,0,0,0,4,0,1
2784,0,0,0,0,4,0,1
2785,0,0,0,0,4,0,1
2786,0,1,0,0,3,0,1
2787,0,1,0,0,3,0,1
2788,0,1,0,0,3,0,1
2789,0,1,0,0,2,0,2
2790,0,0,0,0,2,1,2
2791,0,0,0,0,2,1,2
2792,0,0,0,0,2,1,2
2793,0,0,0,0,2,1,2
2794,0,0,0,0,2,1,2
2795,0,0,0,0,2,1,2
2796,0,1,0,0,2,1,2
2797,0,1,0,0,2,1,2
2798,0,1,0,0,2,1,2
2799,0,1,0,0,2,1,2
2800,1,0,0,0,1,1,3
2801,1,0,1,0,1,0,3
2802,1,0,1,0,1,0,3
2803,1,0,1,0,1,0,3
2804,1,0,1,0,1,0,3
2805,1,0,1,0,1,0,3
2806,1,0,1,0,1,0,3
2807,1,0,1,0,1,0,3
2808,1,0,1,0,1,0,3
2809,1,0,0,0,1,0,3
2810,1,0,0,0,1,0,4
2811,0,0,1,0,1,0,4
2812,0,0,1,0,1,0,4
2813,0,0,1,0,1,0,4
2814,0,0,1,0,1,0,4
2815,0,0,1,0,1,0,4
2816,0,0,1,0,1,0,4
2817,0,0,1,0,2,0,3
2818,0,0,1,0,2,0,3
2819,0,1,1,0,2,0,3
2820,0,1,1,0,2,0,3
2821,0,1,1,0,3,0,2
2822,0,1,0,1,2,0,3
2823,0,1,0,1,2,0,3
2824,1,0,0,1,2,0,3
2825,1,0,0,1,2,0,3
2826,1,0,0,1,2,0,3
2827,1,0,0,1,2,0,3
2828,1,0,0,1,2,0,3
2829,1,0,0,1,2,0,3
2830,1,0,0,1,2,0,3
2831,1,0,0,1,2,0,3
2832,1,0,0,1,1,0,4
2833,1,0,0,1,1,0,4
2834,1,1,0,1,0,0,4
2835,1,1,0,1,0,0,4
2836,0,1,1,1,0,0,4
2837,0,1,1,1,0,0,4
2838,0,1,1,1,0,1,4
2839,0,1,1,1,0,1,4
2840,0,1,1,1,0,1,4
2841,0,1,1,1,0,1,4
2842,0,1,1,1,0,1,4
2843,1,0,1,1,0,1,4
2844,1,0,1,1,0,1,4
2845,1,0,0,1,0,1,4
2846,1,0,1,1,0,0,5
2847,1,0,1,1,0,0,5
2848,1,0,1,1,1,0,4
2849,1,0,1,1,1,0,4
2850,1,0,1,1,1,0,4
2851,1,0,1,1,1,0,4
2852,1,0,1,1,1,0,4
2853,1,0,1,1,2,0,3
2854,1,0,1,1,2,0,3
2855,1,0,1,1,2,0,3
2856,1,0,1,1,2,0,3
2857,1,0,1,1,2,0,3
2858,1,0,0,1,2,0,3
2859,1,0,0,1,2,0,4
2860,1,0,0,1,2,0,4
2861,1,0,0,0,2,0,4
2862,1,0,0,0,2,0,4
2863,1,0,0,1,2,0,3
2864,1,0,0,1,2,0,3
2865,1,0,0,1,2,0,3
2866,1,0,0,1,3,0,2
2867,1,0,0,1,3,0,2
2868,1,0,0,1,3,0,2
2869,1,0,0,1,3,0,2
2870,1,0,0,0,3,0,2
2871,1,0,0,0,3,0,2
2872,1,0,0,0,3,0,2
2873,1,0,0,0,4,0,1
2874,1,0,0,0,4,0,1
2875,1,0,0,0,4,0,1
2876,1,0,0,0,3,0,2
2877,1,0,0,0,3,0,2
2878,1,0,0,0,3,0,2
2879,1,0,0,0,3,0,2
2880,1,0,0,0,3,0,2
2881,1,0,0,0,3,0,2
2882,1,0,0,0,3,0,2
2883,1,0,0,1,3,0,1
2884,1,0,0,1,2,0,2
2885,1,0,0,1,2,0,2
2886,1,0,0,1,2,0,2
2887,1,0,0,1,2,0,2
2888,1,0,0,1,2,0,2
2889,1,0,0,0,2,0,2
2890,1,0,0,0,2,0,2
2891,1,0,0,0,2,0,2
2892,1,0,0,0,2,0,2
2893,1,0,0,0,2,0,2
2894,1,0,0,0,2,0,2
2895,1,0,0,0,2,0,2
2896,1,0,0,0,2,0,2
2897,1,0,0,0,2,0,2
2898,1,1,0,0,1,0,2
2899,1,1,0,0,1,0,2
2900,1,1,0,0,1,0,2
2901,1,1,0,0,1,0,2
2902,1,1,0,0,1,0,2
2903,1,0,0,0,1,1,2
2904,1,0,0,0,1,1,2
2905,1,0,0,0,1,1,2
2906,1,0,0,0,2,1,1
2907,1,1,0,0,2,1,1
2908,1,1,0,0,2,1,1
2909,1,1,0,0,2,1,1
2910,1,1,0,0,2,1,1
2911,1,1,0,0,2,1,1
2912,2,0,0,0,2,1,1
2913,2,0,0,0,2,1,1
2914,2,0,1,0,2,0,1
2915,2,0,1,0,2,0,1
2916,2,0,1,0,2,0,1
2917,2,0,1,0,2,0,1
2918,2,0,1,0,2,0,1
2919,2,0,1,0,2,0,1
2920,2,0,1,0,2,0,1
2921,2,0,0,0,1,0,3
2922,2,0,0,1,0,0,3
2923,2,0,0,1,0,0,3
2924,2,2,0,1,0,0,3
2925,2,2,0,1,0,0,3
2926,2,2,0,1,0,0,3
2927,2,2,0,1,0,0,3
2928,2,2,0,0,0,0,3
2929,3,1,0,0,0,0,3
2930,3,1,0,0,0,0,3
2931,3,1,0,0,0,0,3
2932,3,1,0,0,0,0,3
2933,4,0,0,0,0,0,3
2934,4,0,0,0,0,0,3
2935,4,0,0,0,0,0,3
2936,4,0,0,0,0,0,3
2937,4,0,0,0,0,0,3
2938,4,0,0,0,0,0,3
2939,4,0,0,0,0,0,3
2940,4,0,0,0,0,0,3
2941,3,0,1,0,0,0,3
2942,3,0,1,0,0,0,3
2943,3,0,1,0,0,0,3
2944,3,0,1,0,0,0,3
2945,3,0,1,0,0,0,3
2946,3,0,1,0,0,0,3
2947,3,1,1,0,0,0,2
2948,2,1,2,0,0,0,2
2949,2,1,2,0,0,0,2
2950,2,1,1,0,0,0,3
2951,2,0,1,0,0,1,3
2952,2,0,1,0,0,1,3
2953,2,0,1,0,0,1,3
2954,2,0,1,0,0,1,3
2955,2,0,1,0,1,1,2
2956,2,0,1,0,1,1,2
2957,2,0,1,0,1,1,2
2958,2,0,1,0,1,1,2
2959,2,0,0,0,1,1,2
2960,2,0,1,0,1,0,3
2961,2,0,1,0,1,0,3
2962,2,0,1,0,1,0,3
2963,2,0,1,0,1,0,3
2964,2,0,1,0,1,0,3
2965,2,0,1,0,1,0,3
2966,2,0,1,0,1,0,3
2967,2,0,1,0,1,0,3
2968,2,0,0,0,2,0,2
2969,2,0,0,0,2,0,3
2970,2,0,0,0,2,0,3
2971,2,0,0,0,2,0,3
2972,2,0,0,0,2,0,3
2973,2,0,0,0,1,0,4
2974,2,0,0,0,1,0,4
2975,2,0,0,0,1,0,4
2976,2,0,0,0,1,0,4
2977,2,0,0,0,2,0,3
2978,2,0,0,0,2,0,3
2979,2,0,0,0,2,0,3
2980,2,0,0,0,1,0,4
2981,2,0,0,0,1,0,4
2982,2,0,0,0,1,0,4
2983,2,0,0,0,1,0,4
2984,2,0,0,0,1,0,4
2985,1,0,1,0,1,0,4
2986,1,0,1,0,1,0,4
2987,1,0,1,0,3,0,2
2988,1,0,1,0,3,0,2
2989,1,0,1,0,3,0,2
2990,1,0,1,0,3,0,2
2991,1,0,1,0,3,0,2
2992,1,0,0,0,3,0,3
2993,1,0,0,0,3,0,3
2994,1,0,0,0,3,0,3
2995,1,0,0,0,3,0,3
2996,1,0,0,0,3,0,3
2997,1,0,0,0,3,0,3
2998,1,0,0,0,3,0,3
2999,1,0,0,0,4,0,2
3000,1,0,0,0,4,0,2
3001,1,0,0,0,4,0,2
3002,1,0,0,0,5,0,1
3003,1,0,0,0,5,0,1
3004,1,0,0,0,5,0,1
3005,1,0,0,0,5,0,1
3006,1,0,0,0,5,0,1
3007,1,0,0,0,5,0,1
3008,1,0,0,0,5,0,1
3009,1,0,0,0,5,0,1
3010,1,0,0,0,4,0,2
3011,1,0,0,0,4,0,2
3012,1,0,0,0,4,0,2
3013,1,0,0,0,4,0,2
3014,1,1,0,0,4,0,2
3015,1,1,0,0,4,0,2
3016,1,1,0,0,4,0,2
3017,1,1,0,0,4,0,2
3018,0,1,1,0,4,0,2
3019,0,1,1,1,3,0,2
3020,1,0,1,1,3,0,2
3021,1,0,1,1,3,0,2
3022,1,1,1,1,2,0,2
3023,1,1,1,1,2,0,2
3024,1,1,1,1,1,0,3
3025,1,1,1,1,1,0,3
3026,1,1,1,0,1,0,3
3027,1,1,1,0,1,0,3
3028,1,0,0,0,1,1,3
3029,1,0,0,0,1,1,4
3030,1,0,0,0,2,1,3
3031,0,0,1,0,2,1,3
3032,0,0,1,0,2,1,3
3033,0,0,1,0,2,1,3
3034,0,0,1,0,2,1,3
3035,0,0,1,0,2,1,3
3036,0,0,1,0,2,1,3
3037,0,0,2,0,2,0,3
3038,0,0,2,0,2,0,3
3039,0,0,1,0,1,0,5
3040,0,0,1,0,1,0,5
3041,0,0,1,0,1,0,5
3042,0,0,1,0,1,0,5
3043,0,0,1,0,1,0,5
3044,0,0,1,0,1,0,5
3045,0,0,1,0,1,0,5
3046,0,0,1,0,1,0,5
3047,0,0,1,0,2,0,4
3048,0,0,1,0,3,0,3
3049,0,0,1,0,3,0,3
3050,0,0,1,0,3,0,3
3051,0,0,0,0,3,0,3
3052,0,0,0,0,4,0,3
3053,0,0,0,0,4,0,3
3054,0,0,0,0,4,0,3
3055,0,0,0,0,4,0,3
3056,0,0,0,1,4,0,2
3057,0,0,0,1,3,0,3
3058,0,0,0,1,3,0,3
3059,0,0,0,1,3,0,3
3060,0,0,0,1,3,0,3
3061,0,0,0,1,3,0,3
3062,0,1,0,1,3,0,3
3063,0,1,0,0,3,0,3
3064,0,1,0,0,3,0,3
3065,0,1,0,0,3,0,3
3066,0,1,0,0,3,0,3
3067,1,0,0,0,3,0,3
3068,1,0,0,1,2,0,3
3069,1,0,0,1,2,0,3
3070,1,0,0,1,2,0,3
3071,1,0,0,1,2,0,3
3072,1,0,0,1,2,0,3
3073,1,0,0,1,1,0,4
3074,1,0,0,1,1,0,4
3075,1,0,0,1,1,0,4
3076,1,0,0,1,1,0,4
3077,1,0,0,1,1,0,4
3078,1,0,0,1,1,0,4
3079,1,0,0,1,1,0,4
3080,0,0,1,1,2,0,3
3081,0,0,1,1,2,0,3
3082,0,0,1,1,2,0,3
3083,0,0,1,1,2,0,3
3084,0,0,1,1,1,0,4
3085,0,0,1,0,1,0,4
3086,0,0,1,0,1,0,4
3087,0,0,1,0,1,0,4
3088,0,0,1,0,1,0,4
3089,0,0,0,0,2,0,4
3090,0,0,0,0,2,0,4
3091,0,0,0,0,2,0,4
3092,0,0,0,0,3,0,3
3093,0,0,0,0,3,0,3
3094,0,0,0,0,3,0,3
3095,0,0,0,0,3,0,3
3096,0,0,0,1,2,0,3
3097,0,0,0,1,1,0,4
3098,0,0,0,1,1,0,4
3099,0,0,0,1,1,0,4
3100,0,0,0,1,1,0,4
3101,0,0,0,1,1,0,4
3102,0,0,0,1,1,0,4
3103,0,0,0,0,1,0,4
3104,0,0,0,0,1,0,4
3105,0,0,0,0,1,0,4
3106,0,0,0,0,1,0,4
3107,0,0,0,0,1,0,4
3108,0,0,0,0,1,0,4
3109,0,0,0,0,1,0,4
3110,0,0,0,0,1,0,4
3111,0,0,0,0,1,0,4
3112,0,0,0,0,1,0,4
3113,0,0,0,0,1,0,4
3114,0,0,0,0,1,0,4
3115,0,0,0,0,1,0,4
3116,0,0,0,0,1,0,4
3117,0,0,0,0,1,0,4
3118,0,0,0,0,1,0,4
3119,0,0,0,0,1,0,4
3120,0,0,0,0,2,0,3
3121,0,0,0,0,2,0,3
3122,0,0,0,0,2,0,3
3123,0,0,0,0,2,0,3
3124,0,0,0,0,2,0,3
3125,0,0,0,0,2,0,3
3126,0,0,0,0,2,0,3
3127,0,0,0,0,2,0,3
3128,0,0,0,0,3,0,2
3129,0,0,0,0,3,0,2
3130,0,0,0,0,3,0,2
3131,0,0,0,0,3,0,2
3132,0,0,0,0,3,0,2
3133,0,0,0,0,3,0,2
3134,0,0,0,0,3,0,2
3135,0,0,0,0,3,0,2
3136,0,0,0,0,3,0,2
3137,0,0,0,0,3,0,2
3138,0,0,0,0,3,0,2
3139,0,0,0,0,3,0,2
3140,0,0,0,0,3,0,2
3141,0,0,0,0,2,0,3
3142,0,0,0,0,2,0,3
3143,0,1,0,0,2,0,3
3144,0,1,0,0,2,0,3
3145,0,1,0,0,2,0,3
3146,0,1,0,0,2,0,3
3147,0,1,0,0,3,0,2
3148,1,0,0,0,3,0,2
3149,1,0,0,0,3,0,2
3150,1,1,0,0,1,0,3
3151,1,1,0,0,1,0,3
3152,1,1,0,0,1,0,3
3153,1,1,0,0,1,0,3
3154,1,1,0,0,1,0,3
3155,1,0,0,0,2,1,2
3156,1,0,0,0,2,1,2
3157,1,0,0,0,2,1,2
3158,1,0,0,0,2,1,2
3159,1,0,0,0,2,1,2
3160,1,0,0,0,2,1,2
3161,1,0,0,0,2,1,2
3162,1,0,0,0,2,1,2
3163,1,0,0,0,2,1,2
3164,1,0,0,0,2,1,2
3165,1,0,1,0,2,0,2
3166,1,0,1,0,2,0,2
3167,1,0,1,0,2,0,2
3168,1,0,1,0,2,0,2
3169,1,0,1,0,2,0,2
3170,1,0,1,0,2,0,2
3171,1,0,1,0,2,0,2
3172,1,0,1,0,2,0,2
3173,1,0,1,0,2,0,2
3174,1,0,0,0,2,0,2
3175,1,0,0,0,2,0,3
3176,1,0,0,0,2,0,3
3177,1,0,0,0,2,0,3
3178,1,0,0,0,2,0,3
3179,1,0,0,0,2,0,3
3180,1,0,0,0,2,0,3
3181,1,0,0,0,3,0,2
3182,0,0,1,0,3,0,2
3183,0,0,1,0,2,0,3
3184,0,0,1,1,1,0,3
3185,0,0,1,1,1,0,3
3186,0,0,1,1,1,0,3
3187,0,0,1,2,2,0,1
3188,0,0,1,2,2,0,1
3189,0,0,1,2,2,0,1
3190,0,0,1,1,2,0,1
3191,0,0,1,1,3,0,0
3192,0,0,1,1,3,0,0
3193,0,0,0,1,3,0,0
3194,0,0,0,0,3,0,1
3195,0,0,0,0,3,0,1
3196,0,0,0,0,3,0,1
3197,0,0,0,0,3,0,1
3198,0,0,0,0,3,0,1
3199,0,0,0,0,3,0,1
3200,0,0,0,0,3,0,1
3201,0,0,0,0,3,0,1
3202,0,0,0,0,3,0,1
3203,0,0,0,0,3,0,1
3204,0,0,0,0,3,0,1
3205,0,0,0,0,3,0,1
3206,0,0,0,0,3,0,1
3207,0,0,0,0,3,0,1
3208,0,0,0,0,3,0,1
3209,0,2,0,0,2,0,1
3210,0,2,0,0,2,0,1
3211,0,2,0,0,2,0,1
3212,0,2,0,0,2,0,1
3213,0,2,0,0,2,0,1
3214,0,1,0,0,2,1,1
3215,0,1,0,0,2,1,1
3216,0,1,0,0,2,1,1
3217,0,1,0,0,2,1,1
3218,0,1,0,0,1,1,2
3219,0,1,0,0,1,1,2
3220,1,0,0,0,1,1,2
3221,1,0,0,1,0,1,2
3222,1,0,0,1,0,1,2
3223,1,0,1,1,0,0,2
3224,1,0,1,1,0,0,2
3225,1,0,1,1,1,0,1
3226,1,0,1,1,1,0,1
3227,1,0,1,1,1,0,1
3228,1,0,1,1,1,0,1
3229,0,0,2,1,1,0,1
3230,0,0,2,1,1,0,1
3231,0,0,2,1,0,0,2
3232,0,0,1,1,0,0,2
3233,0,0,1,1,0,0,3
3234,0,0,1,1,0,0,3
3235,0,0,1,1,0,0,3
3236,0,0,0,1,0,0,4
3237,0,0,0,1,0,0,4
3238,0,0,0,1,0,0,4
3239,0,0,0,1,0,0,4
3240,0,0,0,1,1,0,3
3241,0,0,0,1,1,0,3
3242,0,0,0,1,1,0,3
3243,0,0,0,1,1,0,3
3244,0,0,0,1,1,0,3
3245,0,0,0,1,1,0,3
3246,0,0,0,1,1,0,3
3247,0,0,0,1,1,0,3
3248,0,0,0,1,1,0,3
3249,0,0,0,1,1,0,3
3250,0,0,0,1,1,0,3
3251,0,0,0,1,1,0,3
3252,0,0,0,1,1,0,3
3253,0,0,0,1,1,0,3
3254,0,0,0,1,1,0,3
3255,0,0,0,1,1,0,3
3256,0,0,0,1,1,0,3
3257,0,0,0,1,1,0,3
3258,0,0,0,1,1,0,3
3259,0,0,0,1,1,0,3
3260,0,0,0,1,1,0,3
3261,0,0,0,1,2,0,2
3262,0,0,0,1,3,0,1
3263,0,0,0,1,3,0,1
3264,0,0,0,1,3,0,1
3265,0,0,0,1,3,0,1
3266,0,0,0,1,3,0,1
3267,0,0,0,1,3,0,1
3268,0,0,0,1,3,0,1
3269,0,0,0,1,3,0,1
3270,0,0,0,1,3,0,1
3271,0,0,0,1,3,0,1
3272,0,0,0,1,3,0,1
3273,0,0,0,1,3,0,1
3274,0,0,0,1,3,0,1
3275,0,0,0,1,3,0,1
3276,0,0,0,1,3,0,1
3277,0,0,0,1,3,0,1
3278,0,0,0,1,3,0,1
3279,0,0,0,1,3,0,1
3280,0,0,0,1,3,0,1
3281,0,0,0,1,3,0,1
3282,0,0,0,1,2,0,2
3283,0,0,0,1,2,0,2
3284,0,0,0,1,2,0,2
3285,0,0,0,1,2,0,2
3286,0,0,0,2,1,0,2
3287,0,0,0,2,0,0,3
3288,0,0,0,2,0,0,3
3289,0,0,0,2,0,0,3
3290,0,0,0,2,0,0,3
3291,0,0,0,2,0,0,3
3292,0,0,0,2,0,0,3
3293,0,0,0,2,0,0,3
3294,0,0,0,1,1,0,2
3295,0,0,0,1,1,0,2
3296,0,0,0,1,1,0,2
3297,0,0,0,1,1,0,2
3298,0,0,0,1,1,0,2
3299,0,0,0,1,1,0,2
3300,0,0,0,1,1,0,2
3301,0,0,0,1,1,0,2
3302,0,0,0,1,1,0,2
3303,0,0,0,1,1,0,2
3304,0,0,0,1,1,0,2
3305,0,0,0,1,1,0,2
3306,0,0,0,1,1,0,2
3307,0,0,0,1,1,0,2
3308,0,0,0,1,1,0,2
3309,0,0,0,1,1,0,2
3310,0,0,0,0,2,0,1
3311,0,0,0,0,2,0,1
3312,0,0,0,0,2,0,1
3313,0,0,0,0,2,0,1
3314,0,0,0,0,2,0,1
3315,0,0,0,0,2,0,1
3316,0,0,0,0,2,0,1
3317,0,0,0,0,2,0,1
3318,0,0,0,0,2,0,1
3319,0,0,0,0,2,0,1
3320,0,0,0,0,2,0,1
3321,0,0,0,0,2,0,1
3322,0,0,0,0,2,0,1
3323,0,0,0,0,2,0,1
3324,0,0,0,0,1,0,2
3325,0,0,0,0,1,0,2
3326,0,0,0,0,1,0,2
3327,0,0,0,0,1,0,2
3328,0,0,0,0,1,0,2
3329,0,0,0,0,1,0,2
3330,0,0,0,0,1,0,2
3331,0,0,0,0,1,0,2
3332,0,0,0,0,1,0,2
3333,0,0,0,0,1,0,2
3334,0,1,0,0,0,0,2
3335,0,1,0,0,0,0,2
3336,0,1,0,0,0,0,2
3337,0,1,0,0,0,0,2
3338,0,1,0,0,0,0,2
3339,0,0,0,0,0,1,2
3340,0,0,0,0,0,1,2
3341,0,0,0,0,0,1,2
3342,0,0,0,0,0,1,2
3343,0,0,0,0,0,1,2
3344,0,0,0,0,1,1,1
3345,0,0,0,0,1,1,1
3346,0,0,0,0,1,1,1
3347,0,0,0,0,1,1,1
3348,0,0,1,0,1,0,1
3349,0,0,1,0,1,0,1
3350,0,0,1,0,0,0,2
3351,0,0,1,0,0,0,2
3352,0,0,1,0,0,0,2
3353,0,0,1,0,0,0,2
3354,0,0,1,0,0,0,2
3355,0,0,1,0,0,0,2
3356,0,0,1,0,0,0,2
3357,0,0,1,0,0,0,2
3358,0,0,0,0,0,0,2
3359,0,0,0,0,0,0,3
3360,0,0,0,0,0,0,3
3361,0,0,0,0,0,0,3
3362,0,0,0,0,0,0,3
3363,0,0,0,0,0,0,3
3364,0,0,0,0,0,0,3
3365,0,0,0,0,0,0,3
3366,0,0,0,0,0,0,3
3367,0,0,0,0,0,0,3
3368,0,0,0,0,0,0,3
3369,0,0,0,0,0,0,3
3370,0,0,0,0,0,0,3
3371,0,1,0,0,0,0,2
3372,0,1,0,0,0,0,2
3373,0,1,0,0,0,0,2
3374,0,1,0,0,0,0,2
3375,0,1,0,0,0,0,2
3376,0,0,0,0,0,1,2
3377,0,1,0,0,0,1,2
3378,0,1,0,0,0,1,2
3379,0,2,0,0,0,1,2
3380,0,2,0,0,0,1,2
3381,0,2,0,0,0,1,2
3382,0,2,0,0,0,1,2
3383,1,1,0,0,0,1,2
3384,1,1,0,0,1,1,1
3385,1,1,1,0,1,0,1
3386,1,1,1,0,1,0,1
3387,1,1,1,0,1,0,1
3388,2,0,1,0,1,0,1
3389,2,0,1,0,1,0,1
3390,2,0,1,0,1,0,1
3391,2,0,1,0,1,0,1
3392,2,0,1,0,1,0,1
3393,2,0,1,0,1,0,1
3394,2,0,1,0,1,0,1
3395,2,0,1,0,1,0,1
